2023-11-25 13:31:09,447 [INFO]: 五育系统更新完成！
2023-11-25 13:31:09,861 [INFO]: 五育系统更新完成！
2023-11-25 13:31:10,302 [INFO]: 五育系统更新完成！
2023-11-25 13:31:10,715 [INFO]: 五育系统更新完成！
2023-11-25 13:31:11,428 [INFO]: 五育系统更新完成！
2023-11-25 13:31:12,071 [INFO]: 五育系统更新完成！
2023-11-25 13:31:12,688 [INFO]: 五育系统更新完成！
2023-11-25 13:31:13,123 [INFO]: 五育系统更新完成！
2023-11-25 13:31:13,546 [INFO]: 五育系统更新完成！
2023-11-25 13:31:13,961 [INFO]: 五育系统更新完成！
2023-11-25 13:32:23,146 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:32:23,148 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:32:23,149 [ERROR]: 通知网站更新出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 26236 and this is thread id 732.
2023-11-25 13:32:23,149 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:32:23,150 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:32:23,151 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:32:23,151 [ERROR]: 发送即时邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 26236 and this is thread id 21132.
2023-11-25 13:32:23,152 [ERROR]: 发送五育邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 26236 and this is thread id 23276.
2023-11-25 13:32:39,765 [ERROR]: 微信公众号更新出错：登录过期
2023-11-25 13:33:16,686 [ERROR]: 五育系统更新出错：Expecting value: line 25 column 1 (char 72)
2023-11-25 13:35:11,611 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:35:11,612 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:35:11,612 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:35:11,613 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:35:11,614 [ERROR]: 发送即时邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 19088 and this is thread id 27332.
2023-11-25 13:35:11,614 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:35:11,616 [ERROR]: 发送五育邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 19088 and this is thread id 3920.
2023-11-25 13:35:13,776 [INFO]: 通知网站更新完成！
2023-11-25 13:35:14,415 [INFO]: 通知网站更新完成！
2023-11-25 13:35:14,828 [INFO]: 通知网站更新完成！
2023-11-25 13:35:15,108 [INFO]: 通知网站更新完成！
2023-11-25 13:35:15,476 [INFO]: 通知网站更新完成！
2023-11-25 13:35:16,025 [INFO]: 通知网站更新完成！
2023-11-25 13:35:16,306 [INFO]: 通知网站更新完成！
2023-11-25 13:35:16,564 [INFO]: 通知网站更新完成！
2023-11-25 13:35:16,810 [INFO]: 通知网站更新完成！
2023-11-25 13:35:17,079 [INFO]: 通知网站更新完成！
2023-11-25 13:35:17,361 [INFO]: 通知网站更新完成！
2023-11-25 13:35:17,608 [INFO]: 通知网站更新完成！
2023-11-25 13:35:17,834 [ERROR]: 微信公众号更新出错：登录过期
2023-11-25 13:35:17,865 [INFO]: 通知网站更新完成！
2023-11-25 13:35:18,136 [INFO]: 通知网站更新完成！
2023-11-25 13:35:18,454 [INFO]: 通知网站更新完成！
2023-11-25 13:35:18,713 [INFO]: 通知网站更新完成！
2023-11-25 13:35:18,993 [INFO]: 通知网站更新完成！
2023-11-25 13:35:19,263 [INFO]: 通知网站更新完成！
2023-11-25 13:35:19,532 [INFO]: 通知网站更新完成！
2023-11-25 13:35:19,791 [INFO]: 通知网站更新完成！
2023-11-25 13:35:20,045 [INFO]: 通知网站更新完成！
2023-11-25 13:35:20,314 [INFO]: 通知网站更新完成！
2023-11-25 13:35:20,594 [INFO]: 通知网站更新完成！
2023-11-25 13:35:20,841 [INFO]: 通知网站更新完成！
2023-11-25 13:36:13,236 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:36:13,236 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:36:13,237 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:36:13,238 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:36:13,238 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:36:50,159 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:36:50,159 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:36:50,160 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:36:50,160 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:36:50,160 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:37:43,409 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:37:43,409 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:37:43,410 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:37:43,410 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:37:43,410 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:43:06,786 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:43:06,787 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:43:06,787 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:43:06,787 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:43:06,788 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:43:15,327 [ERROR]: 微信公众号更新出错：登录出错：Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=119.0.6045.160)
Stacktrace:
	GetHandleVerifier [0x00007FF6C5F582B2+55298]
	(No symbol) [0x00007FF6C5EC5E02]
	(No symbol) [0x00007FF6C5D805AB]
	(No symbol) [0x00007FF6C5D60038]
	(No symbol) [0x00007FF6C5DE6BC7]
	(No symbol) [0x00007FF6C5DFA15F]
	(No symbol) [0x00007FF6C5DE1E83]
	(No symbol) [0x00007FF6C5DB670A]
	(No symbol) [0x00007FF6C5DB7964]
	GetHandleVerifier [0x00007FF6C62D0AAB+3694587]
	GetHandleVerifier [0x00007FF6C632728E+4048862]
	GetHandleVerifier [0x00007FF6C631F173+4015811]
	GetHandleVerifier [0x00007FF6C5FF47D6+695590]
	(No symbol) [0x00007FF6C5ED0CE8]
	(No symbol) [0x00007FF6C5ECCF34]
	(No symbol) [0x00007FF6C5ECD062]
	(No symbol) [0x00007FF6C5EBD3A3]
	BaseThreadInitThunk [0x00007FFBB2EF1F67+23]
	RtlUserThreadStart [0x00007FFBB3D44730+32]

